13:39:57.673 
 _____     _ _ _
|_   _| __(_) (_)_   _ _ __ ___   | \ | | ___ | |_ ___  ___
  | || '__| | | | | | | '_ ` _ \  |  \| |/ _ \| __/ _ \/ __|
  | || |  | | | | |_| | | | | | | | |\  | (_) | ||  __/\__ \
  |_||_|  |_|_|_|\__,_|_| |_| |_| |_| \_|\___/ \__\___||___/ 0.102.0

13:39:57.673 📦 Versions:    app=0.102.0 db=234 sync=36 clipper=1.0
13:39:57.673 🔧 Build:       2026-03-01 18:17:49 (b96b004262)
13:39:57.673 📂 Data dir:    /home/darkhan/.local/share/trilium-data
13:39:57.673 ⏰ UTC time:    2026-03-16 04:39:57
13:39:57.674 💻 CPU:         12th Gen Intel(R) Core(TM) i5-12450H (12-core @ 4287 Mhz)
13:39:57.674 💾 DB size:     6 MiB
13:39:57.674 
13:39:57.692 Becca (note cache) load took 14ms
13:39:57.706 Updating attribute _help_Un4wj2Mak2Ky_ldocName from "User Guide/User Guide/Installation & Setup/Server Installation/Nix flake.clone" to "User Guide/User Guide/Installation & Setup/Desktop Installation/Nix flake"
13:39:57.714 Updating attribute _help_Un4wj2Mak2Ky_liconClass from "bx bx-file" to "bx bxl-tux"
13:39:57.715 Updating attribute _help_Un4wj2Mak2Ky_ldocName from "User Guide/User Guide/Installation & Setup/Desktop Installation/Nix flake" to "User Guide/User Guide/Installation & Setup/Server Installation/Nix flake.clone"
13:39:57.715 Updating attribute _help_Un4wj2Mak2Ky_liconClass from "bx bxl-tux" to "bx bx-file"
13:39:57.730 Trusted reverse proxy: false
13:39:57.731 App HTTP server starting up at port 37840
13:41:19.520 200 GET /api/notes/jUGJqJDbAe9p/blob with 1676 bytes took 1ms
13:41:19.528 200 GET /api/notes/jUGJqJDbAe9p/metadata with 181 bytes took 1ms
13:41:19.528 200 GET /api/note-map/jUGJqJDbAe9p/backlink-count with 11 bytes took 0ms
13:41:20.277 200 GET /api/notes/DWCdJhUsYNKD/blob with 1764 bytes took 0ms
13:41:20.284 200 GET /api/notes/DWCdJhUsYNKD/metadata with 181 bytes took 0ms
13:41:20.285 200 GET /api/note-map/DWCdJhUsYNKD/backlink-count with 11 bytes took 1ms
13:41:20.528 204 PUT /api/options with 0 bytes took 2ms
13:41:21.579 204 PUT /api/options with 0 bytes took 0ms
13:41:21.587 200 GET /api/notes/W8rf8cSwRwJp/blob with 584 bytes took 0ms
13:41:21.594 200 GET /api/notes/W8rf8cSwRwJp/metadata with 181 bytes took 0ms
13:41:21.595 200 GET /api/notes/W8rf8cSwRwJp/attachments with 2 bytes took 0ms
13:41:21.595 200 GET /api/notes/W8rf8cSwRwJp/attachments with 2 bytes took 0ms
13:41:21.596 200 GET /api/note-map/W8rf8cSwRwJp/backlink-count with 11 bytes took 0ms
13:41:22.484 200 GET /api/notes/QWzJSEKDwKHX/blob with 832 bytes took 0ms
13:41:22.492 200 GET /api/notes/QWzJSEKDwKHX/metadata with 181 bytes took 0ms
13:41:22.493 200 GET /api/note-map/QWzJSEKDwKHX/backlink-count with 11 bytes took 0ms
13:41:22.593 204 PUT /api/options with 0 bytes took 1ms
13:41:24.535 204 PUT /api/notes/QWzJSEKDwKHX/data with 0 bytes took 2ms
13:41:26.364 204 PUT /api/notes/QWzJSEKDwKHX/data with 0 bytes took 2ms
13:41:27.375 204 PUT /api/notes/QWzJSEKDwKHX/data with 0 bytes took 1ms
13:41:28.822 204 PUT /api/notes/QWzJSEKDwKHX/data with 0 bytes took 1ms
13:41:29.829 204 PUT /api/notes/QWzJSEKDwKHX/data with 0 bytes took 1ms
13:41:29.831 204 PUT /api/notes/QWzJSEKDwKHX/data with 0 bytes took 1ms
13:41:39.418 204 PUT /api/options with 0 bytes took 1ms
13:41:39.426 200 GET /api/notes/AEXqBDHe1R9i/blob with 759 bytes took 1ms
13:41:39.433 200 GET /api/notes/AEXqBDHe1R9i/metadata with 181 bytes took 1ms
13:41:39.433 200 GET /api/notes/AEXqBDHe1R9i/attachments with 2 bytes took 0ms
13:41:39.434 200 GET /api/notes/AEXqBDHe1R9i/attachments with 2 bytes took 0ms
13:41:39.434 200 GET /api/note-map/AEXqBDHe1R9i/backlink-count with 11 bytes took 0ms
13:41:39.832 200 GET /api/notes/QWzJSEKDwKHX/metadata with 181 bytes took 0ms
13:41:41.875 204 PUT /api/notes/AEXqBDHe1R9i/data with 0 bytes took 2ms
13:41:43.040 204 PUT /api/notes/AEXqBDHe1R9i/data with 0 bytes took 1ms
13:41:44.054 204 PUT /api/notes/AEXqBDHe1R9i/data with 0 bytes took 2ms
13:41:46.231 204 PUT /api/notes/AEXqBDHe1R9i/data with 0 bytes took 2ms
13:41:47.268 Slow 204 PUT /api/notes/AEXqBDHe1R9i/data with 0 bytes took 30ms
13:41:47.270 204 PUT /api/notes/AEXqBDHe1R9i/data with 0 bytes took 1ms
13:41:48.311 Slow 204 PUT /api/notes/AEXqBDHe1R9i/data with 0 bytes took 28ms
13:41:49.458 204 PUT /api/notes/AEXqBDHe1R9i/data with 0 bytes took 1ms
13:41:50.466 204 PUT /api/notes/AEXqBDHe1R9i/data with 0 bytes took 2ms
13:41:50.467 204 PUT /api/notes/AEXqBDHe1R9i/data with 0 bytes took 0ms
13:41:51.763 204 PUT /api/options with 0 bytes took 1ms
13:41:51.770 200 GET /api/notes/m9lymkonnaAn/blob with 1713 bytes took 1ms
13:41:51.778 200 GET /api/notes/m9lymkonnaAn/metadata with 181 bytes took 1ms
13:41:51.779 200 GET /api/notes/m9lymkonnaAn/attachments with 2 bytes took 0ms
13:41:51.780 200 GET /api/notes/m9lymkonnaAn/attachments with 2 bytes took 0ms
13:41:51.781 200 GET /api/note-map/m9lymkonnaAn/backlink-count with 11 bytes took 0ms
13:42:00.471 200 GET /api/notes/AEXqBDHe1R9i/metadata with 181 bytes took 1ms
13:42:00.745 204 PUT /api/options with 0 bytes took 0ms
13:42:00.754 200 GET /api/notes/Wv2McZfKZxGR/blob with 310 bytes took 0ms
13:42:00.760 200 GET /api/notes/Wv2McZfKZxGR/metadata with 181 bytes took 0ms
13:42:00.761 200 GET /api/notes/Wv2McZfKZxGR/attachments with 2 bytes took 0ms
13:42:00.762 200 GET /api/notes/Wv2McZfKZxGR/attachments with 2 bytes took 0ms
13:42:00.762 200 GET /api/note-map/Wv2McZfKZxGR/backlink-count with 11 bytes took 0ms
13:42:03.624 204 PUT /api/options with 0 bytes took 1ms
13:42:03.633 200 GET /api/notes/JkGICY44NmNh/blob with 382 bytes took 0ms
13:42:03.642 200 GET /api/notes/JkGICY44NmNh/metadata with 181 bytes took 1ms
13:42:03.642 200 GET /api/notes/JkGICY44NmNh/attachments with 2 bytes took 0ms
13:42:03.643 200 GET /api/notes/JkGICY44NmNh/attachments with 2 bytes took 1ms
13:42:03.643 200 GET /api/note-map/JkGICY44NmNh/backlink-count with 11 bytes took 0ms
13:42:05.328 204 PUT /api/options with 0 bytes took 1ms
13:42:05.335 200 GET /api/notes/7WL4d9psSIpB/blob with 806 bytes took 0ms
13:42:05.343 200 GET /api/notes/7WL4d9psSIpB/metadata with 181 bytes took 1ms
13:42:05.343 200 GET /api/notes/7WL4d9psSIpB/attachments with 2 bytes took 0ms
13:42:05.344 200 GET /api/notes/7WL4d9psSIpB/attachments with 2 bytes took 1ms
13:42:05.345 200 GET /api/note-map/7WL4d9psSIpB/backlink-count with 11 bytes took 0ms
13:42:07.463 204 PUT /api/options with 0 bytes took 1ms
13:42:07.470 200 GET /api/notes/kd9RkEh8nbAI/blob with 865 bytes took 0ms
13:42:07.478 200 GET /api/notes/kd9RkEh8nbAI/metadata with 181 bytes took 1ms
13:42:07.479 200 GET /api/notes/kd9RkEh8nbAI/attachments with 2 bytes took 1ms
13:42:07.479 200 GET /api/notes/kd9RkEh8nbAI/attachments with 2 bytes took 0ms
13:42:07.480 200 GET /api/note-map/kd9RkEh8nbAI/backlink-count with 11 bytes took 1ms
13:42:09.080 204 PUT /api/options with 0 bytes took 1ms
13:42:09.086 200 GET /api/notes/fKg9czzL4Saq/blob with 2899 bytes took 0ms
13:42:09.093 200 GET /api/notes/fKg9czzL4Saq/metadata with 181 bytes took 0ms
13:42:09.093 200 GET /api/notes/fKg9czzL4Saq/attachments with 2 bytes took 0ms
13:42:09.094 200 GET /api/notes/fKg9czzL4Saq/attachments with 2 bytes took 0ms
13:42:09.095 200 GET /api/note-map/fKg9czzL4Saq/backlink-count with 11 bytes took 1ms
13:42:16.144 204 PUT /api/notes/fKg9czzL4Saq/data with 0 bytes took 2ms
13:42:17.158 204 PUT /api/notes/fKg9czzL4Saq/data with 0 bytes took 1ms
13:42:17.172 204 PUT /api/notes/fKg9czzL4Saq/data with 0 bytes took 2ms
13:42:19.782 204 PUT /api/notes/fKg9czzL4Saq/data with 0 bytes took 1ms
13:42:20.792 204 PUT /api/notes/fKg9czzL4Saq/data with 0 bytes took 2ms
13:42:20.796 204 PUT /api/notes/fKg9czzL4Saq/data with 0 bytes took 0ms
13:42:23.096 204 PUT /api/notes/fKg9czzL4Saq/data with 0 bytes took 1ms
13:42:24.107 204 PUT /api/notes/fKg9czzL4Saq/data with 0 bytes took 2ms
13:42:24.114 204 PUT /api/notes/fKg9czzL4Saq/data with 0 bytes took 1ms
13:42:24.119 204 PUT /api/notes/fKg9czzL4Saq/data with 0 bytes took 0ms
13:42:25.143 204 PUT /api/notes/fKg9czzL4Saq/data with 0 bytes took 1ms
13:42:25.147 204 PUT /api/notes/fKg9czzL4Saq/data with 0 bytes took 0ms
13:42:25.152 204 PUT /api/notes/fKg9czzL4Saq/data with 0 bytes took 1ms
13:42:26.169 204 PUT /api/notes/fKg9czzL4Saq/data with 0 bytes took 2ms
13:42:26.175 204 PUT /api/notes/fKg9czzL4Saq/data with 0 bytes took 0ms
13:42:26.180 204 PUT /api/notes/fKg9czzL4Saq/data with 0 bytes took 0ms
13:42:27.189 204 PUT /api/notes/fKg9czzL4Saq/data with 0 bytes took 1ms
13:42:27.194 204 PUT /api/notes/fKg9czzL4Saq/data with 0 bytes took 0ms
13:42:27.200 204 PUT /api/notes/fKg9czzL4Saq/data with 0 bytes took 0ms
13:42:28.215 204 PUT /api/notes/fKg9czzL4Saq/data with 0 bytes took 1ms
13:42:28.219 204 PUT /api/notes/fKg9czzL4Saq/data with 0 bytes took 1ms
13:42:28.223 204 PUT /api/notes/fKg9czzL4Saq/data with 0 bytes took 0ms
13:42:30.298 204 PUT /api/notes/fKg9czzL4Saq/data with 0 bytes took 2ms
13:42:31.309 204 PUT /api/notes/fKg9czzL4Saq/data with 0 bytes took 1ms
13:42:32.518 204 PUT /api/notes/fKg9czzL4Saq/data with 0 bytes took 1ms
13:42:33.527 204 PUT /api/notes/fKg9czzL4Saq/data with 0 bytes took 1ms
13:42:35.024 204 PUT /api/notes/fKg9czzL4Saq/data with 0 bytes took 1ms
13:42:36.034 204 PUT /api/notes/fKg9czzL4Saq/data with 0 bytes took 1ms
13:42:37.236 204 PUT /api/notes/fKg9czzL4Saq/data with 0 bytes took 2ms
13:42:38.245 204 PUT /api/notes/fKg9czzL4Saq/data with 0 bytes took 1ms
13:42:42.116 204 PUT /api/options with 0 bytes took 1ms
13:42:42.123 200 GET /api/notes/qN2QN12ojjxZ/blob with 4558 bytes took 1ms
13:42:42.130 200 GET /api/notes/qN2QN12ojjxZ/metadata with 181 bytes took 1ms
13:42:42.130 200 GET /api/notes/qN2QN12ojjxZ/attachments with 2 bytes took 0ms
13:42:42.131 200 GET /api/notes/qN2QN12ojjxZ/attachments with 2 bytes took 0ms
13:42:42.131 200 GET /api/note-map/qN2QN12ojjxZ/backlink-count with 11 bytes took 0ms
13:42:45.290 204 PUT /api/notes/qN2QN12ojjxZ/data with 0 bytes took 2ms
13:42:46.512 204 PUT /api/notes/qN2QN12ojjxZ/data with 0 bytes took 2ms
13:42:47.530 204 PUT /api/notes/qN2QN12ojjxZ/data with 0 bytes took 1ms
13:42:48.249 200 GET /api/notes/fKg9czzL4Saq/metadata with 181 bytes took 1ms
13:42:49.371 204 PUT /api/notes/qN2QN12ojjxZ/data with 0 bytes took 1ms
13:42:50.386 204 PUT /api/notes/qN2QN12ojjxZ/data with 0 bytes took 1ms
13:42:50.397 204 PUT /api/notes/qN2QN12ojjxZ/data with 0 bytes took 1ms
13:42:50.405 204 PUT /api/notes/qN2QN12ojjxZ/data with 0 bytes took 0ms
13:42:51.423 204 PUT /api/notes/qN2QN12ojjxZ/data with 0 bytes took 1ms
13:42:51.430 204 PUT /api/notes/qN2QN12ojjxZ/data with 0 bytes took 1ms
13:42:51.438 204 PUT /api/notes/qN2QN12ojjxZ/data with 0 bytes took 0ms
13:42:52.457 204 PUT /api/notes/qN2QN12ojjxZ/data with 0 bytes took 1ms
13:42:52.464 204 PUT /api/notes/qN2QN12ojjxZ/data with 0 bytes took 1ms
13:42:52.471 204 PUT /api/notes/qN2QN12ojjxZ/data with 0 bytes took 0ms
13:42:53.492 204 PUT /api/notes/qN2QN12ojjxZ/data with 0 bytes took 2ms
13:42:53.500 204 PUT /api/notes/qN2QN12ojjxZ/data with 0 bytes took 0ms
13:42:53.507 204 PUT /api/notes/qN2QN12ojjxZ/data with 0 bytes took 1ms
13:42:53.514 204 PUT /api/notes/qN2QN12ojjxZ/data with 0 bytes took 0ms
13:42:54.534 204 PUT /api/notes/qN2QN12ojjxZ/data with 0 bytes took 2ms
13:42:54.542 204 PUT /api/notes/qN2QN12ojjxZ/data with 0 bytes took 0ms
13:42:54.551 204 PUT /api/notes/qN2QN12ojjxZ/data with 0 bytes took 1ms
13:42:55.568 204 PUT /api/notes/qN2QN12ojjxZ/data with 0 bytes took 1ms
13:42:55.577 204 PUT /api/notes/qN2QN12ojjxZ/data with 0 bytes took 0ms
13:42:56.595 204 PUT /api/notes/qN2QN12ojjxZ/data with 0 bytes took 1ms
13:43:06.600 200 GET /api/notes/qN2QN12ojjxZ/metadata with 181 bytes took 1ms
13:43:07.095 204 PUT /api/notes/qN2QN12ojjxZ/data with 0 bytes took 2ms
13:43:08.125 204 PUT /api/notes/qN2QN12ojjxZ/data with 0 bytes took 2ms
13:43:09.552 204 PUT /api/notes/qN2QN12ojjxZ/data with 0 bytes took 1ms
13:43:10.600 Slow 204 PUT /api/notes/qN2QN12ojjxZ/data with 0 bytes took 33ms
13:43:11.825 204 PUT /api/notes/qN2QN12ojjxZ/data with 0 bytes took 3ms
13:43:12.840 204 PUT /api/notes/qN2QN12ojjxZ/data with 0 bytes took 2ms
13:43:14.198 204 PUT /api/notes/qN2QN12ojjxZ/data with 0 bytes took 1ms
13:43:15.222 204 PUT /api/notes/qN2QN12ojjxZ/data with 0 bytes took 2ms
13:43:16.864 204 PUT /api/notes/qN2QN12ojjxZ/data with 0 bytes took 1ms
13:43:17.878 204 PUT /api/notes/qN2QN12ojjxZ/data with 0 bytes took 2ms
13:43:27.886 200 GET /api/notes/qN2QN12ojjxZ/metadata with 181 bytes took 0ms
13:43:38.151 204 PUT /api/options with 0 bytes took 1ms
13:43:38.158 200 GET /api/notes/yKQc7lLkMRm0/blob with 5941 bytes took 1ms
13:43:38.167 200 GET /api/notes/yKQc7lLkMRm0/metadata with 181 bytes took 0ms
13:43:38.167 200 GET /api/notes/yKQc7lLkMRm0/attachments with 2 bytes took 0ms
13:43:38.168 200 GET /api/notes/yKQc7lLkMRm0/attachments with 2 bytes took 0ms
13:43:38.168 200 GET /api/note-map/yKQc7lLkMRm0/backlink-count with 11 bytes took 0ms
13:43:46.047 204 PUT /api/notes/yKQc7lLkMRm0/data with 0 bytes took 2ms
13:43:47.073 204 PUT /api/notes/yKQc7lLkMRm0/data with 0 bytes took 1ms
13:43:48.748 204 PUT /api/notes/yKQc7lLkMRm0/data with 0 bytes took 1ms
13:43:51.045 204 PUT /api/notes/yKQc7lLkMRm0/data with 0 bytes took 1ms
13:43:52.061 204 PUT /api/notes/yKQc7lLkMRm0/data with 0 bytes took 1ms
13:43:52.072 204 PUT /api/notes/yKQc7lLkMRm0/data with 0 bytes took 1ms
13:43:53.088 204 PUT /api/notes/yKQc7lLkMRm0/data with 0 bytes took 1ms
13:43:54.101 204 PUT /api/notes/yKQc7lLkMRm0/data with 0 bytes took 2ms
13:43:54.112 204 PUT /api/notes/yKQc7lLkMRm0/data with 0 bytes took 1ms
13:43:54.121 204 PUT /api/notes/yKQc7lLkMRm0/data with 0 bytes took 0ms
